qsetId,qId,qType,objName,objIndex,totalSteps,exposureStep,temporalExposure,spatialExposureRatio,objArea,totalArea,requestedAssist,answeredCorrect,navigated,classY 
2961,229,location,shower,36,33,26,4,0.0007615579989711934,8338,10948608,False,True,False,3
2961,230,location,toilet,0,33,27,3,0.002314358135755705,25339,10948608,False,True,False,3
2961,232,location,fireplace,26,33,4,4,0.01403904496352413,153708,10948608,True,False,True,2
1360,4373,color_room,countertop,34,41,5,4,0.004231550290763325,57561,13602816,False,True,False,3
1360,4324,location,wardrobe,25,41,34,2,6.46924872026498e-06,88,13602816,True,True,True,5
1360,4361,color,countertop,34,41,5,4,0.004231550290763325,57561,13602816,True,True,True,5
2200,1521,location,toilet,0,29,10,3,0.0009252191757130694,8902,9621504,False,True,True,4
2671,2475,color_room,door,19,43,14,14,0.014930078910063163,212998,14266368,False,True,True,4
2671,2478,color_room,cabinet,21,43,3,4,0.007130125901701119,101721,14266368,False,True,True,4
54,1377,color_room,table,7,39,1,7,0.0015109051024849635,19550,12939264,False,True,False,3
54,1363,exist_positive,appliance,9,39,11,2,0.05128205128205128,663552,12939264,False,True,False,3
54,1365,exist_positive,shelves,32,39,31,2,0.05128205128205128,663552,12939264,True,False,True,2
3292,5059,color_room,table,7,27,2,3,0.0031239283264746227,27984,8957952,False,False,False,0
3292,5060,color_room,plant,18,27,2,3,0.0032970705804183814,29535,8957952,True,True,True,5
3292,5048,color_room,fireplace,26,27,1,26,0.028991336412608596,259703,8957952,True,True,True,5
2351,5263,exist_positive,cushion,24,39,7,2,0.05128205128205128,663552,12939264,False,True,True,4
2351,5285,color_room,door,19,39,2,4,0.0011905623070987655,15405,12939264,False,False,True,1
2231,2073,color_room,door,19,33,10,14,0.04545025267138982,497617,10948608,True,True,True,5
2231,2075,color_room,cabinet,21,33,20,9,0.007804553784371493,85449,10948608,False,True,False,3
2231,2021,location,console,14,33,27,5,0.0007533377759072204,8248,10948608,True,True,True,5
1643,4453,color_room,towel,31,35,33,2,0.00020788552689594356,2414,11612160,True,False,True,2
1643,4434,color,countertop,34,35,1,7,0.023753203538359788,275826,11612160,True,True,True,5
1695,765,location,console,14,41,38,3,0.0022795280036133694,31008,13602816,True,False,True,2
1695,827,color_room,table,7,41,3,5,0.0024214103903191808,32938,13602816,False,True,False,3
1695,830,color_room,curtain,15,41,13,15,0.011326478282143932,154072,13602816,False,True,False,3
1668,4848,color_room,cabinet,21,43,1,10,0.009131055640790985,130267,14266368,False,False,False,0
1668,4831,color,wardrobe,25,43,32,7,0.0027834694857163363,39710,14266368,False,False,False,0
1668,4799,location,shelves,32,43,13,11,0.0021842980638099338,31162,14266368,True,True,True,5
1314,1313,location,countertop,34,39,2,18,0.01665334287947135,215482,12939264,False,True,False,3
1314,1365,exist_positive,shelves,32,39,7,2,0.05128205128205128,663552,12939264,False,False,False,0
2603,4192,location,washer,10,43,4,4,0.004296608639283664,61297,14266368,False,True,False,3
2603,4230,exist_positive,coffeepot,29,43,37,2,0.046511627906976744,663552,14266368,True,True,True,5
1560,391,color_room,door,19,35,1,11,0.012748532572751322,148038,11612160,False,True,True,4
2789,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,True,False,3
2789,3870,exist_positive,fridge,20,39,5,2,0.05128205128205128,663552,12939264,False,True,False,3
2789,3875,color,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,True,False,3
1404,145,color_room,stove,4,41,40,1,6.682439871273712e-05,909,13602816,True,True,True,5
1404,154,color_room,wardrobe,25,41,6,2,0.0015874654189250226,21594,13602816,False,True,False,3
1404,149,color_room,shelves,32,41,32,5,0.0012421692684808792,16897,13602816,False,True,False,3
721,4607,location,console,14,37,2,2,0.0015370187896229562,18868,12275712,False,False,True,1
721,4661,color_room,plant,18,37,4,5,0.0024899574053219888,30566,12275712,False,False,True,1
46,845,location,shelves,32,43,1,5,0.0063559975461168535,90677,14266368,False,True,False,3
878,1372,color_room,fireplace,26,39,2,3,0.008119008932811016,105054,12939264,False,False,False,0
2338,2719,exist_positive,dryer,22,87,47,14,0.16091954022988506,4644864,28864512,False,True,True,4
2338,2663,location,console,14,87,2,14,0.014386039161167872,415246,28864512,False,True,True,4
2338,2740,color_room,door,19,87,1,15,0.0020127830326734783,58098,28864512,False,False,True,1
451,1259,exist_positive,fireplace,26,41,29,2,0.04878048780487805,663552,13602816,False,True,False,3
509,1014,exist_positive,countertop,34,31,13,2,0.06451612903225806,663552,10285056,True,False,True,2
509,971,location,blinds,16,31,2,2,0.0013120006347072878,13494,10285056,True,True,True,5
1596,4523,exist_positive,cabinet,21,31,7,2,0.06451612903225806,663552,10285056,False,True,True,4
1596,4522,exist_positive,chair,8,31,7,2,0.06451612903225806,663552,10285056,False,True,True,4
1596,4526,color_room,plant,18,31,14,1,8.381091945440064e-05,862,10285056,False,False,True,1
1780,3268,color_room,cabinet,21,23,14,2,0.005067588818438004,38670,7630848,False,True,True,4
1780,3247,exist_positive,cushion,24,23,15,2,0.08695652173913043,663552,7630848,False,True,True,4
1780,3251,color,sofa,33,23,2,6,0.00441012584708803,33653,7630848,False,True,True,4
943,5273,color_room,sofa,33,31,26,4,0.0034412063483174036,35393,10285056,True,True,True,5
943,5206,location,fireplace,26,31,1,7,0.0006031080433592194,6203,10285056,True,True,True,5
590,5055,color_room,plant,18,35,16,2,0.0017880394345238095,20763,11612160,False,True,False,3
1756,3346,location,seating,1,41,1,7,0.0011227822239159892,15273,13602816,False,True,True,4
1756,3397,color_room,table,7,41,1,7,0.0013137720895438122,17871,13602816,False,True,True,4
1756,3386,color,seating,1,41,1,7,0.0011227822239159892,15273,13602816,False,True,True,4
3252,2084,color_room,door,19,35,8,13,0.011781012318121693,136803,11612160,False,True,False,3
3309,5275,color_room,shelves,32,25,13,5,6.93238811728395e-05,575,8294400,False,True,False,3
3309,5206,location,fireplace,26,25,8,7,0.002796947337962963,23199,8294400,True,True,True,5
3309,5205,location,seating,1,25,2,1,0.0006948061342592593,5763,8294400,True,True,True,5
3632,4847,color_room,seating,1,37,2,3,0.0005620040613530197,6899,12275712,False,True,False,3
3632,4845,color_room,picture,17,37,20,1,0.00014964508779612945,1837,12275712,True,True,True,5
3632,4799,location,shelves,32,37,35,2,9.35179971638305e-05,1148,12275712,True,True,True,5
3632,4801,location,seating,1,37,2,3,0.0005620040613530197,6899,12275712,True,True,True,5
1307,3071,exist_positive,curtain,15,29,29,1,0.034482758620689655,331776,9621504,True,True,True,5
1307,3029,location,fireplace,26,29,2,9,0.010471439808163048,100751,9621504,True,True,True,5
1307,3088,color_room,sofa,33,29,2,7,0.02024496378113027,194787,9621504,False,True,False,3
3015,132,exist_negative,fireplace,26,39,39,1,0.02564102564102564,331776,12939264,False,True,False,3
1073,3653,color_room,chair,8,41,1,6,0.0034137049269798254,46436,13602816,False,True,False,3
1073,3657,color_room,sofa,33,41,2,8,0.0027492101635426076,37397,13602816,True,True,True,5
1073,3671,color_room,plant,18,41,14,10,0.0005558407906127672,7561,13602816,True,True,True,5
458,5263,exist_positive,cushion,24,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
458,5274,color_room,chair,8,35,2,3,0.002152226631393298,24992,11612160,True,True,True,5
266,2732,color_room,table,7,39,12,7,0.010325084950735992,133599,12939264,True,True,True,5
266,2738,color_room,plant,18,39,18,11,0.00040411881232193733,5229,12939264,False,True,True,4
925,3880,color_room,curtain,15,35,1,3,0.009723083388447972,112906,11612160,False,False,True,1
925,3878,color_room,sofa,33,35,32,3,0.0018121520888447972,21043,11612160,False,False,True,1
925,3871,exist_positive,cushion,24,35,23,2,0.05714285714285714,663552,11612160,False,True,True,4
2264,2811,exist_positive,chair,8,33,5,2,0.06060606060606061,663552,10948608,False,True,False,3
2264,2828,color_room,shelves,32,33,18,7,0.0002667919063318369,2921,10948608,True,True,True,5
2264,2746,location,washer,10,33,1,4,0.007108026883417508,77823,10948608,False,True,False,3
274,4799,location,shelves,32,27,17,4,0.000918736782693187,8230,8957952,True,True,True,5
3626,2086,color_room,plant,18,39,1,2,0.0002302294782763533,2979,12939264,False,True,True,4
3626,2067,exist_positive,toilet,0,39,11,2,0.05128205128205128,663552,12939264,False,True,True,4
3097,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,True,False,True,2
1021,5206,location,fireplace,26,33,14,2,0.0015878730885241301,17385,10948608,False,False,True,1
1021,5263,exist_positive,cushion,24,33,33,1,0.030303030303030304,331776,10948608,False,True,True,4
3628,51,exist_positive,shelves,32,27,3,2,0.07407407407407407,663552,8957952,False,True,False,3
3628,56,exist_negative,cabinet,21,27,3,2,0.07407407407407407,663552,8957952,False,True,False,3
3628,66,color_room,cabinet,21,27,13,8,0.004832466170839049,43289,8957952,True,True,True,5
3628,52,exist_negative,chair,8,27,3,2,0.07407407407407407,663552,8957952,False,False,False,0
611,1738,location,console,14,25,21,4,0.00040786554783950617,3383,8294400,False,True,False,3
1383,4500,color_room,cabinet,21,27,14,11,0.02497300722307956,223707,8957952,True,True,True,5
1383,4457,location,plant,18,27,7,5,0.00333960262345679,29916,8957952,True,True,True,5
1383,4488,exist_positive,stool,12,27,27,1,0.037037037037037035,331776,8957952,False,True,False,3
1383,4499,color_room,stool,12,27,3,2,0.00011732592449702789,1051,8957952,False,False,False,0
2951,4015,exist_positive,table,7,33,5,2,0.06060606060606061,663552,10948608,False,True,False,3
2951,4014,exist_positive,picture,17,33,5,2,0.06060606060606061,663552,10948608,False,True,False,3
402,1090,color_room,fireplace,26,29,13,6,0.0004343395793422733,4179,9621504,False,True,False,3
402,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,False,True,False,3
446,1782,color,bed,35,33,27,6,0.0010874441755518145,11906,10948608,True,True,True,5
1391,1050,location,towel,31,29,17,5,9.312473392933163e-05,896,9621504,False,False,False,0
1391,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,False,3
1391,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,True,True,True,5
3194,669,exist_positive,cushion,24,45,7,2,0.044444444444444446,663552,14929920,True,False,True,2
1152,3872,exist_positive,stool,12,27,27,1,0.037037037037037035,331776,8957952,True,True,True,5
1152,3884,color_room,table,7,27,19,4,0.0015466704889689072,13855,8957952,True,True,True,5
1455,814,exist_positive,curtain,15,37,37,1,0.02702702702702703,331776,12275712,False,True,True,4
1455,825,color_room,curtain,15,37,9,16,0.002874456487737738,35286,12275712,False,False,True,1
1359,4801,location,seating,1,33,2,3,0.0006301257657594463,6899,10948608,False,False,True,1
295,3827,color_room,door,19,35,27,5,0.009110277502204585,105790,11612160,False,True,False,3
295,3828,color_room,sofa,33,35,28,4,0.005118685929232804,59439,11612160,True,True,True,5
295,3798,location,sofa,33,35,28,4,0.005118685929232804,59439,11612160,False,True,False,3
2961,229,location,shower,36,33,26,4,0.0007615579989711934,8338,10948608,False,True,False,3
2961,230,location,toilet,0,33,27,3,0.002314358135755705,25339,10948608,False,True,False,3
2961,232,location,fireplace,26,33,4,4,0.01403904496352413,153708,10948608,True,True,True,5
2721,305,color_room,clothes,39,39,36,2,0.0002485458214624881,3216,12939264,True,True,True,5
2721,284,exist_positive,door,19,39,31,2,0.05128205128205128,663552,12939264,False,True,False,3
1189,1085,color_room,stove,4,29,3,9,0.0005914875678480205,5691,9621504,False,True,False,3
1786,2340,location,sofa,33,25,6,8,0.005276210455246914,43763,8294400,False,True,False,3
748,3131,color_room,shelves,32,33,4,15,0.01897364486882716,207735,10948608,False,True,True,4
748,3095,location,console,14,33,3,8,0.005250165135147774,57482,10948608,False,False,True,1
1489,4324,location,wardrobe,25,37,21,3,7.250088630296964e-06,89,12275712,False,False,False,0
1489,4358,exist_positive,towel,31,37,27,2,0.05405405405405406,663552,12275712,False,True,False,3
1489,4373,color_room,countertop,34,37,5,2,0.001561864598973974,19173,12275712,True,True,True,5
175,1013,exist_positive,shelves,32,31,13,2,0.06451612903225806,663552,10285056,False,True,False,3
2373,678,color_room,plant,18,45,34,1,5.961183984910837e-06,89,14929920,True,True,True,5
1984,4667,color_room,bed,35,23,2,4,0.009671140088231348,73799,7630848,False,False,False,0
3388,3837,location,fireplace,26,27,21,6,0.004938517196787837,44239,8957952,False,False,False,0
3388,3872,exist_positive,stool,12,27,21,2,0.07407407407407407,663552,8957952,False,False,False,0
3388,3871,exist_positive,cushion,24,27,21,2,0.07407407407407407,663552,8957952,False,True,False,3
3388,3878,color_room,sofa,33,27,5,4,0.022866275684442158,204835,8957952,False,True,False,3
325,2616,color_room,stool,12,27,8,19,0.0046980604495313215,42085,8957952,False,False,False,0
325,2609,exist_positive,towel,31,27,7,2,0.07407407407407407,663552,8957952,False,True,False,3
1684,5176,color_room,picture,17,37,5,5,0.00039932510635635636,4902,12275712,False,False,True,1
1684,5185,color_room,shelves,32,37,22,1,5.058769707207207e-05,621,12275712,False,True,True,4
1684,5165,exist_positive,shelves,32,37,17,2,0.05405405405405406,663552,12275712,False,True,True,4
1684,5199,color_room,table,7,37,2,1,0.001094111689814815,13431,12275712,False,False,True,1
3277,3384,exist_positive,plant,18,39,39,1,0.02564102564102564,331776,12939264,False,True,False,3
3277,3399,color_room,sofa,33,39,1,5,0.0014961438301282052,19359,12939264,False,True,False,3
501,154,color_room,wardrobe,25,39,6,2,0.0016688739019468186,21594,12939264,True,True,True,5
501,151,color_room,stool,12,39,34,1,0.0003381181495330801,4375,12939264,False,False,False,0
501,136,exist_positive,cushion,24,39,27,2,0.05128205128205128,663552,12939264,False,True,False,3
2072,3514,location,countertop,34,23,1,10,0.011619416347960279,88666,7630848,True,True,True,5
2072,3587,color_room,sink,23,23,4,9,0.0009512704223698336,7259,7630848,False,True,False,3
180,3259,color_room,cabinet,21,39,18,4,0.002298894280231086,29746,12939264,True,False,True,2
180,3199,location,wardrobe,25,39,2,6,0.006234125835905349,80665,12939264,False,True,False,3
2720,3797,color_room,stove,4,33,1,11,0.006273034891741489,68681,10948608,False,True,True,4
2720,3784,color_room,chair,8,33,32,1,2.3564639450056118e-05,258,10948608,False,True,True,4
2720,3734,location,sofa,33,33,3,5,0.005519605780022446,60432,10948608,False,True,True,4
843,4050,location,shower,36,35,6,1,3.556616512345679e-05,413,11612160,False,True,False,3
843,4101,color_room,oven,6,35,27,6,0.003589857528659612,41686,11612160,True,True,True,5
843,4090,exist_positive,cushion,24,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
3417,601,exist_positive,picture,17,51,5,2,0.0392156862745098,663552,16920576,True,True,True,5
3417,555,location,sofa,33,51,45,6,0.0052343371762285165,88568,16920576,False,True,False,3
3417,600,exist_positive,cabinet,21,51,5,2,0.0392156862745098,663552,16920576,False,True,False,3
794,5165,exist_positive,shelves,32,45,15,2,0.044444444444444446,663552,14929920,False,True,True,4
794,5101,location,sofa,33,45,43,2,0.0010930400162894377,16319,14929920,False,False,True,1
1098,2334,color_room,fireplace,26,27,2,1,4.7778778006401466e-05,428,8957952,True,True,True,5
1098,2328,exist_positive,fireplace,26,27,3,2,0.07407407407407407,663552,8957952,False,False,False,0
1496,5205,location,seating,1,25,2,1,0.0006948061342592593,5763,8294400,True,True,True,5
1496,5263,exist_positive,cushion,24,25,7,2,0.08,663552,8294400,False,True,False,3
1496,5206,location,fireplace,26,25,8,7,0.002796947337962963,23199,8294400,True,False,True,2
